UserID is: 1, Gender is: F,  Occupation id is: 10, Zip-code is: 48067, 
UserID is: 358, Gender is: F,  Occupation id is: 1, Zip-code is: 20815, 
UserID is: 359, Gender is: M,  Occupation id is: 17, Zip-code is: 55128, 
UserID is: 360, Gender is: M,  Occupation id is: 17, Zip-code is: 28208, 
UserID is: 361, Gender is: F,  Occupation id is: 14, Zip-code is: 94115, 
UserID is: 362, Gender is: M,  Occupation id is: 20, Zip-code is: 55407, 
UserID is: 363, Gender is: M,  Occupation id is: 10, Zip-code is: 55419, 
UserID is: 364, Gender is: F,  Occupation id is: 1, Zip-code is: 46815, 
UserID is: 365, Gender is: F,  Occupation id is: 4, Zip-code is: 02138, 
UserID is: 366, Gender is: M,  Occupation id is: 15, Zip-code is: 55126, 
UserID is: 367, Gender is: M,  Occupation id is: 12, Zip-code is: 55421, 
UserID is: 368, Gender is: M,  Occupation id is: 0, Zip-code is: 90293, 
UserID is: 369, Gender is: M,  Occupation id is: 1, Zip-code is: 55110, 
UserID is: 370, Gender is: M,  Occupation id is: 17, Zip-code is: 22304, 
UserID is: 371, Gender is: M,  Occupation id is: 4, Zip-code is: 02141, 
UserID is: 372, Gender is: F,  Occupation id is: 4, Zip-code is: 72227, 
UserID is: 373, Gender is: F,  Occupation id is: 2, Zip-code is: 55347, 
UserID is: 374, Gender is: F,  Occupation id is: 14, Zip-code is: 55346, 
UserID is: 375, Gender is: M,  Occupation id is: 2, Zip-code is: 55106, 
UserID is: 376, Gender is: M,  Occupation id is: 1, Zip-code is: 80026, 
UserID is: 377, Gender is: M,  Occupation id is: 17, Zip-code is: 55418, 
UserID is: 378, Gender is: F,  Occupation id is: 0, Zip-code is: 55105, 
UserID is: 379, Gender is: F,  Occupation id is: 1, Zip-code is: 54822, 
UserID is: 380, Gender is: M,  Occupation id is: 2, Zip-code is: 92024, 
UserID is: 381, Gender is: M,  Occupation id is: 17, Zip-code is: 89015, 
UserID is: 382, Gender is: F,  Occupation id is: 20, Zip-code is: 66205, 
UserID is: 383, Gender is: F,  Occupation id is: 7, Zip-code is: 78757, 
UserID is: 384, Gender is: M,  Occupation id is: 11, Zip-code is: 55075, 
UserID is: 385, Gender is: M,  Occupation id is: 6, Zip-code is: 68131, 
UserID is: 386, Gender is: M,  Occupation id is: 0, Zip-code is: 55408, 
UserID is: 387, Gender is: F,  Occupation id is: 7, Zip-code is: 55111, 
UserID is: 388, Gender is: F,  Occupation id is: 0, Zip-code is: 10021, 
UserID is: 389, Gender is: M,  Occupation id is: 6, Zip-code is: 68128, 
UserID is: 390, Gender is: M,  Occupation id is: 4, Zip-code is: 55405, 
UserID is: 391, Gender is: M,  Occupation id is: 11, Zip-code is: 22122, 
UserID is: 392, Gender is: M,  Occupation id is: 7, Zip-code is: 20037, 
UserID is: 393, Gender is: M,  Occupation id is: 17, Zip-code is: 55402, 
UserID is: 394, Gender is: M,  Occupation id is: 0, Zip-code is: 55013, 
UserID is: 395, Gender is: M,  Occupation id is: 5, Zip-code is: 55104, 
UserID is: 396, Gender is: M,  Occupation id is: 1, Zip-code is: 56187, 
UserID is: 397, Gender is: M,  Occupation id is: 17, Zip-code is: 22124, 
UserID is: 398, Gender is: M,  Occupation id is: 17, Zip-code is: 55454, 
UserID is: 399, Gender is: F,  Occupation id is: 6, Zip-code is: 55128, 
UserID is: 400, Gender is: F,  Occupation id is: 3, Zip-code is: 55422, 
UserID is: 401, Gender is: M,  Occupation id is: 0, Zip-code is: 55129, 
UserID is: 402, Gender is: M,  Occupation id is: 11, Zip-code is: 55427, 
UserID is: 403, Gender is: M,  Occupation id is: 4, Zip-code is: 02138, 
UserID is: 404, Gender is: M,  Occupation id is: 4, Zip-code is: 10128, 
UserID is: 405, Gender is: M,  Occupation id is: 1, Zip-code is: 13077, 
UserID is: 406, Gender is: M,  Occupation id is: 20, Zip-code is: 55105, 
UserID is: 407, Gender is: M,  Occupation id is: 17, Zip-code is: 89503, 
UserID is: 408, Gender is: M,  Occupation id is: 11, Zip-code is: 02143, 
UserID is: 409, Gender is: M,  Occupation id is: 12, Zip-code is: 55122, 
UserID is: 410, Gender is: F,  Occupation id is: 1, Zip-code is: 55417, 
UserID is: 411, Gender is: F,  Occupation id is: 1, Zip-code is: 43214, 
UserID is: 412, Gender is: M,  Occupation id is: 15, Zip-code is: 55117, 
UserID is: 413, Gender is: M,  Occupation id is: 11, Zip-code is: 55409, 
UserID is: 414, Gender is: M,  Occupation id is: 0, Zip-code is: 55317, 
UserID is: 415, Gender is: F,  Occupation id is: 0, Zip-code is: 55406, 
UserID is: 416, Gender is: M,  Occupation id is: 14, Zip-code is: 55076, 
UserID is: 417, Gender is: F,  Occupation id is: 0, Zip-code is: 50613, 
UserID is: 418, Gender is: F,  Occupation id is: 3, Zip-code is: 54016, 
UserID is: 419, Gender is: M,  Occupation id is: 3, Zip-code is: 55422, 
UserID is: 420, Gender is: M,  Occupation id is: 1, Zip-code is: 55406, 
UserID is: 421, Gender is: F,  Occupation id is: 3, Zip-code is: 55125, 
UserID is: 422, Gender is: M,  Occupation id is: 17, Zip-code is: 55104, 
UserID is: 423, Gender is: M,  Occupation id is: 4, Zip-code is: 55455, 
UserID is: 424, Gender is: M,  Occupation id is: 17, Zip-code is: 55112, 
UserID is: 425, Gender is: M,  Occupation id is: 12, Zip-code is: 55303, 
UserID is: 426, Gender is: M,  Occupation id is: 4, Zip-code is: 55455, 
UserID is: 427, Gender is: M,  Occupation id is: 12, Zip-code is: 55104, 
UserID is: 428, Gender is: F,  Occupation id is: 4, Zip-code is: 55455, 
UserID is: 429, Gender is: M,  Occupation id is: 0, Zip-code is: 54901, 
UserID is: 430, Gender is: F,  Occupation id is: 10, Zip-code is: 55306, 
UserID is: 431, Gender is: M,  Occupation id is: 10, Zip-code is: 55303, 
UserID is: 432, Gender is: M,  Occupation id is: 16, Zip-code is: 55306, 
UserID is: 433, Gender is: M,  Occupation id is: 6, Zip-code is: 55115, 
UserID is: 434, Gender is: F,  Occupation id is: 3, Zip-code is: 98155, 
UserID is: 435, Gender is: M,  Occupation id is: 7, Zip-code is: 55125, 
UserID is: 436, Gender is: M,  Occupation id is: 4, Zip-code is: 43023, 
UserID is: 437, Gender is: M,  Occupation id is: 17, Zip-code is: 55030, 
UserID is: 438, Gender is: M,  Occupation id is: 11, Zip-code is: 53705, 
UserID is: 439, Gender is: M,  Occupation id is: 14, Zip-code is: 55129, 
UserID is: 440, Gender is: M,  Occupation id is: 1, Zip-code is: 32940, 
UserID is: 441, Gender is: M,  Occupation id is: 1, Zip-code is: 55127, 
UserID is: 442, Gender is: M,  Occupation id is: 1, Zip-code is: 55105, 
UserID is: 443, Gender is: M,  Occupation id is: 3, Zip-code is: 55421, 
UserID is: 444, Gender is: M,  Occupation id is: 0, Zip-code is: 55108, 
UserID is: 445, Gender is: M,  Occupation id is: 12, Zip-code is: 55117, 
UserID is: 446, Gender is: F,  Occupation id is: 0, Zip-code is: 55042, 
UserID is: 447, Gender is: F,  Occupation id is: 11, Zip-code is: 55105, 
UserID is: 448, Gender is: M,  Occupation id is: 17, Zip-code is: 80123, 
UserID is: 449, Gender is: M,  Occupation id is: 7, Zip-code is: 85037, 
UserID is: 450, Gender is: M,  Occupation id is: 1, Zip-code is: 24523, 
UserID is: 451, Gender is: M,  Occupation id is: 13, Zip-code is: 54720, 
UserID is: 452, Gender is: M,  Occupation id is: 17, Zip-code is: 55117, 
UserID is: 453, Gender is: M,  Occupation id is: 4, Zip-code is: 55102, 
UserID is: 454, Gender is: M,  Occupation id is: 20, Zip-code is: 55092, 
UserID is: 455, Gender is: F,  Occupation id is: 2, Zip-code is: 55113, 
UserID is: 456, Gender is: M,  Occupation id is: 0, Zip-code is: 55105, 
UserID is: 457, Gender is: M,  Occupation id is: 4, Zip-code is: 54703, 
UserID is: 458, Gender is: M,  Occupation id is: 16, Zip-code is: 55405-2546, 
UserID is: 459, Gender is: F,  Occupation id is: 4, Zip-code is: 55105, 
UserID is: 460, Gender is: M,  Occupation id is: 18, Zip-code is: 55313, 
UserID is: 461, Gender is: M,  Occupation id is: 7, Zip-code is: 55075, 
UserID is: 462, Gender is: M,  Occupation id is: 16, Zip-code is: 55416, 
UserID is: 463, Gender is: M,  Occupation id is: 7, Zip-code is: 55105, 
UserID is: 464, Gender is: F,  Occupation id is: 4, Zip-code is: 55455, 
UserID is: 465, Gender is: M,  Occupation id is: 19, Zip-code is: 94523, 
UserID is: 466, Gender is: M,  Occupation id is: 5, Zip-code is: 55405, 
UserID is: 467, Gender is: F,  Occupation id is: 3, Zip-code is: 55075, 
UserID is: 468, Gender is: F,  Occupation id is: 10, Zip-code is: 55082, 
UserID is: 469, Gender is: M,  Occupation id is: 6, Zip-code is: 55122, 
UserID is: 470, Gender is: F,  Occupation id is: 10, Zip-code is: 55068, 
UserID is: 471, Gender is: M,  Occupation id is: 7, Zip-code is: 08904, 
UserID is: 472, Gender is: M,  Occupation id is: 0, Zip-code is: 55418, 
UserID is: 473, Gender is: F,  Occupation id is: 4, Zip-code is: 55112, 
UserID is: 474, Gender is: M,  Occupation id is: 17, Zip-code is: 92126, 
UserID is: 475, Gender is: F,  Occupation id is: 2, Zip-code is: 55421, 
UserID is: 476, Gender is: M,  Occupation id is: 0, Zip-code is: 55127, 
UserID is: 477, Gender is: M,  Occupation id is: 14, Zip-code is: 55410, 
UserID is: 478, Gender is: M,  Occupation id is: 16, Zip-code is: 55113, 
UserID is: 479, Gender is: M,  Occupation id is: 12, Zip-code is: 55042, 
UserID is: 480, Gender is: F,  Occupation id is: 4, Zip-code is: 55422, 
UserID is: 481, Gender is: M,  Occupation id is: 7, Zip-code is: 55115, 
UserID is: 482, Gender is: M,  Occupation id is: 14, Zip-code is: 55305, 
UserID is: 483, Gender is: M,  Occupation id is: 12, Zip-code is: 55105, 
UserID is: 484, Gender is: F,  Occupation id is: 10, Zip-code is: 55104, 
UserID is: 485, Gender is: M,  Occupation id is: 7, Zip-code is: 55042, 
UserID is: 486, Gender is: M,  Occupation id is: 0, Zip-code is: 91367, 
UserID is: 487, Gender is: F,  Occupation id is: 17, Zip-code is: 55082, 
UserID is: 488, Gender is: M,  Occupation id is: 12, Zip-code is: 55107, 
UserID is: 489, Gender is: M,  Occupation id is: 4, Zip-code is: 55455, 
UserID is: 490, Gender is: M,  Occupation id is: 10, Zip-code is: 55345, 
UserID is: 491, Gender is: M,  Occupation id is: 4, Zip-code is: 56043, 
UserID is: 492, Gender is: M,  Occupation id is: 12, Zip-code is: 55112, 
UserID is: 493, Gender is: M,  Occupation id is: 7, Zip-code is: 55016, 
UserID is: 494, Gender is: F,  Occupation id is: 0, Zip-code is: 17870, 
UserID is: 495, Gender is: M,  Occupation id is: 10, Zip-code is: 55421, 
UserID is: 496, Gender is: M,  Occupation id is: 4, Zip-code is: 55455, 
UserID is: 497, Gender is: F,  Occupation id is: 17, Zip-code is: 55412, 
UserID is: 498, Gender is: M,  Occupation id is: 17, Zip-code is: 55113, 
UserID is: 499, Gender is: F,  Occupation id is: 1, Zip-code is: 55108, 
UserID is: 500, Gender is: F,  Occupation id is: 2, Zip-code is: 55105, 
UserID is: 501, Gender is: M,  Occupation id is: 2, Zip-code is: 55372, 
UserID is: 502, Gender is: M,  Occupation id is: 6, Zip-code is: 55126, 
UserID is: 503, Gender is: M,  Occupation id is: 11, Zip-code is: 73120, 
UserID is: 504, Gender is: M,  Occupation id is: 2, Zip-code is: 17003, 
UserID is: 505, Gender is: M,  Occupation id is: 17, Zip-code is: 37815, 
UserID is: 506, Gender is: M,  Occupation id is: 16, Zip-code is: 55103-1006, 
UserID is: 507, Gender is: F,  Occupation id is: 0, Zip-code is: 55405, 
UserID is: 508, Gender is: M,  Occupation id is: 12, Zip-code is: 55418, 
UserID is: 509, Gender is: M,  Occupation id is: 2, Zip-code is: 55125, 
UserID is: 510, Gender is: M,  Occupation id is: 12, Zip-code is: 55109, 
UserID is: 511, Gender is: F,  Occupation id is: 4, Zip-code is: 15232, 
UserID is: 512, Gender is: M,  Occupation id is: 0, Zip-code is: 55379, 
UserID is: 513, Gender is: M,  Occupation id is: 0, Zip-code is: 55119, 
UserID is: 514, Gender is: M,  Occupation id is: 2, Zip-code is: 55113, 
UserID is: 515, Gender is: M,  Occupation id is: 1, Zip-code is: 55406, 
UserID is: 516, Gender is: F,  Occupation id is: 14, Zip-code is: 55033, 
UserID is: 517, Gender is: F,  Occupation id is: 14, Zip-code is: 55408, 
UserID is: 518, Gender is: F,  Occupation id is: 12, Zip-code is: 75240, 
UserID is: 519, Gender is: F,  Occupation id is: 14, Zip-code is: 55038, 
UserID is: 520, Gender is: F,  Occupation id is: 20, Zip-code is: 55104, 
UserID is: 521, Gender is: M,  Occupation id is: 7, Zip-code is: 55105, 
UserID is: 522, Gender is: M,  Occupation id is: 12, Zip-code is: 55124, 
UserID is: 523, Gender is: M,  Occupation id is: 7, Zip-code is: 55105, 
UserID is: 524, Gender is: M,  Occupation id is: 0, Zip-code is: 91320, 
UserID is: 525, Gender is: M,  Occupation id is: 6, Zip-code is: 19027, 
UserID is: 526, Gender is: M,  Occupation id is: 17, Zip-code is: 94806, 
UserID is: 527, Gender is: F,  Occupation id is: 2, Zip-code is: 11201, 
UserID is: 528, Gender is: F,  Occupation id is: 17, Zip-code is: 83843, 
UserID is: 529, Gender is: M,  Occupation id is: 12, Zip-code is: 92009, 
UserID is: 530, Gender is: M,  Occupation id is: 2, Zip-code is: 10019, 
UserID is: 531, Gender is: F,  Occupation id is: 14, Zip-code is: 22206, 
UserID is: 532, Gender is: M,  Occupation id is: 7, Zip-code is: 94301, 
UserID is: 533, Gender is: M,  Occupation id is: 12, Zip-code is: 27514, 
UserID is: 534, Gender is: M,  Occupation id is: 15, Zip-code is: 55902, 
UserID is: 535, Gender is: M,  Occupation id is: 6, Zip-code is: 95370, 
UserID is: 536, Gender is: M,  Occupation id is: 20, Zip-code is: 01267, 
UserID is: 537, Gender is: M,  Occupation id is: 14, Zip-code is: 07704, 
UserID is: 538, Gender is: M,  Occupation id is: 16, Zip-code is: 95407, 
UserID is: 539, Gender is: M,  Occupation id is: 2, Zip-code is: 55103, 
UserID is: 540, Gender is: M,  Occupation id is: 1, Zip-code is: 15213, 
UserID is: 541, Gender is: F,  Occupation id is: 4, Zip-code is: 5849574, 
UserID is: 542, Gender is: M,  Occupation id is: 4, Zip-code is: 78705, 
UserID is: 543, Gender is: M,  Occupation id is: 5, Zip-code is: 55057, 
UserID is: 544, Gender is: M,  Occupation id is: 12, Zip-code is: 94538, 
UserID is: 545, Gender is: M,  Occupation id is: 17, Zip-code is: 01890, 
UserID is: 546, Gender is: F,  Occupation id is: 0, Zip-code is: 37211, 
UserID is: 547, Gender is: M,  Occupation id is: 12, Zip-code is: 76109, 
UserID is: 548, Gender is: F,  Occupation id is: 16, Zip-code is: 96860, 
UserID is: 549, Gender is: M,  Occupation id is: 6, Zip-code is: 53217, 
UserID is: 550, Gender is: M,  Occupation id is: 8, Zip-code is: 21559, 
UserID is: 551, Gender is: M,  Occupation id is: 20, Zip-code is: 55116, 
UserID is: 552, Gender is: M,  Occupation id is: 18, Zip-code is: 23456, 
UserID is: 553, Gender is: M,  Occupation id is: 2, Zip-code is: 94131, 
UserID is: 554, Gender is: M,  Occupation id is: 12, Zip-code is: 94086, 
UserID is: 555, Gender is: M,  Occupation id is: 4, Zip-code is: 53213, 
UserID is: 556, Gender is: F,  Occupation id is: 9, Zip-code is: 37221, 
UserID is: 557, Gender is: M,  Occupation id is: 1, Zip-code is: 30030, 
UserID is: 558, Gender is: M,  Occupation id is: 20, Zip-code is: 55108, 
UserID is: 559, Gender is: F,  Occupation id is: 7, Zip-code is: 60422, 
UserID is: 560, Gender is: M,  Occupation id is: 15, Zip-code is: 81335, 
UserID is: 561, Gender is: F,  Occupation id is: 14, Zip-code is: 64060, 
UserID is: 562, Gender is: M,  Occupation id is: 20, Zip-code is: 48083, 
UserID is: 563, Gender is: M,  Occupation id is: 4, Zip-code is: 53703, 
UserID is: 564, Gender is: M,  Occupation id is: 1, Zip-code is: 49419, 
UserID is: 565, Gender is: M,  Occupation id is: 16, Zip-code is: 45242, 
UserID is: 566, Gender is: M,  Occupation id is: 17, Zip-code is: 92122, 
UserID is: 567, Gender is: M,  Occupation id is: 20, Zip-code is: 52570-9634, 
UserID is: 568, Gender is: F,  Occupation id is: 17, Zip-code is: 19716, 
UserID is: 569, Gender is: F,  Occupation id is: 4, Zip-code is: 97339, 
UserID is: 570, Gender is: M,  Occupation id is: 4, Zip-code is: 33314, 
UserID is: 571, Gender is: M,  Occupation id is: 5, Zip-code is: 95401, 
UserID is: 572, Gender is: M,  Occupation id is: 4, Zip-code is: 61801, 
UserID is: 573, Gender is: F,  Occupation id is: 2, Zip-code is: 98119, 
UserID is: 574, Gender is: M,  Occupation id is: 19, Zip-code is: 90214, 
UserID is: 575, Gender is: M,  Occupation id is: 12, Zip-code is: 92130, 
UserID is: 576, Gender is: F,  Occupation id is: 15, Zip-code is: 20910, 
UserID is: 577, Gender is: M,  Occupation id is: 0, Zip-code is: 02115, 
UserID is: 578, Gender is: M,  Occupation id is: 17, Zip-code is: 90064, 
UserID is: 579, Gender is: M,  Occupation id is: 5, Zip-code is: 32839, 
UserID is: 580, Gender is: M,  Occupation id is: 10, Zip-code is: 08534, 
UserID is: 581, Gender is: M,  Occupation id is: 14, Zip-code is: 73543, 
UserID is: 582, Gender is: M,  Occupation id is: 4, Zip-code is: 67042, 
UserID is: 583, Gender is: F,  Occupation id is: 0, Zip-code is: 48067, 
UserID is: 584, Gender is: F,  Occupation id is: 0, Zip-code is: 94403, 
UserID is: 585, Gender is: M,  Occupation id is: 1, Zip-code is: 53703, 
UserID is: 586, Gender is: M,  Occupation id is: 14, Zip-code is: 53092, 
UserID is: 587, Gender is: M,  Occupation id is: 20, Zip-code is: 92649, 
UserID is: 588, Gender is: F,  Occupation id is: 11, Zip-code is: 23220, 
UserID is: 589, Gender is: M,  Occupation id is: 2, Zip-code is: 90210, 
UserID is: 590, Gender is: F,  Occupation id is: 6, Zip-code is: 98032, 
UserID is: 591, Gender is: M,  Occupation id is: 0, Zip-code is: 76201, 
UserID is: 592, Gender is: M,  Occupation id is: 0, Zip-code is: 92103, 
UserID is: 593, Gender is: F,  Occupation id is: 1, Zip-code is: 91711, 
UserID is: 594, Gender is: F,  Occupation id is: 13, Zip-code is: 60076, 
UserID is: 595, Gender is: M,  Occupation id is: 7, Zip-code is: 10019, 
UserID is: 596, Gender is: F,  Occupation id is: 1, Zip-code is: 01950, 
UserID is: 597, Gender is: M,  Occupation id is: 12, Zip-code is: 80206, 
UserID is: 598, Gender is: M,  Occupation id is: 7, Zip-code is: 95476, 
UserID is: 599, Gender is: M,  Occupation id is: 6, Zip-code is: 53711, 
UserID is: 600, Gender is: M,  Occupation id is: 17, Zip-code is: 66209, 
UserID is: 601, Gender is: F,  Occupation id is: 20, Zip-code is: 06320, 
UserID is: 602, Gender is: F,  Occupation id is: 6, Zip-code is: 14612, 
UserID is: 603, Gender is: F,  Occupation id is: 6, Zip-code is: 32256, 
UserID is: 604, Gender is: M,  Occupation id is: 17, Zip-code is: 32256, 
UserID is: 605, Gender is: F,  Occupation id is: 4, Zip-code is: 44425, 
UserID is: 606, Gender is: F,  Occupation id is: 10, Zip-code is: 49507, 
UserID is: 607, Gender is: M,  Occupation id is: 0, Zip-code is: 43614, 
UserID is: 608, Gender is: M,  Occupation id is: 4, Zip-code is: 18011, 
UserID is: 609, Gender is: M,  Occupation id is: 7, Zip-code is: 10012, 
UserID is: 610, Gender is: M,  Occupation id is: 4, Zip-code is: 77025, 
UserID is: 611, Gender is: M,  Occupation id is: 0, Zip-code is: 20715, 
UserID is: 612, Gender is: M,  Occupation id is: 7, Zip-code is: 95020, 
UserID is: 613, Gender is: M,  Occupation id is: 20, Zip-code is: 10562, 
UserID is: 614, Gender is: M,  Occupation id is: 1, Zip-code is: 90024, 
